"worker_no","exclude","trip.1","trip.2","trip.3","choice","isrepeat","RT"
99,1,38,46,24,2,0,811
99,1,15,21,42,3,0,729
99,1,15,8,9,3,0,1476
99,1,43,2,20,2,1,804
99,1,16,10,6,3,0,1190
99,1,16,45,1,1,0,964
99,1,36,14,10,3,0,1819
99,1,27,22,24,2,0,4781
99,1,4,34,45,1,0,5282
99,1,30,38,27,1,0,920
99,1,28,15,12,3,0,2762
99,1,47,43,45,2,0,1101
99,1,29,16,30,3,0,2491
99,1,11,6,46,3,0,1616
99,1,32,19,8,1,0,2051
99,1,26,23,48,2,0,1326
99,1,17,4,21,2,1,1381
99,1,9,26,36,1,1,1081
99,1,7,20,15,3,0,1065
99,1,9,39,47,3,0,848
99,1,34,17,32,3,0,940
99,1,32,30,23,3,1,3663
99,1,9,6,24,1,0,763
99,1,29,33,39,2,0,1863
99,1,17,9,40,2,1,839
99,1,35,43,11,2,0,879
99,1,28,47,10,3,0,1178
99,1,24,33,32,2,0,1154
99,1,41,25,32,3,0,1200
99,1,20,17,28,2,0,771
99,1,25,5,37,3,0,728
99,1,23,41,12,1,0,875
99,1,21,39,10,3,0,1779
99,1,33,5,22,1,0,1955
99,1,11,1,31,2,1,1721
99,1,33,38,8,2,0,3071
99,1,46,48,8,2,0,2303
99,1,23,17,10,1,0,925
99,1,23,29,14,1,0,2565
99,1,44,27,45,2,0,833
99,1,8,47,20,2,0,1658
99,1,30,48,4,3,0,1636
99,1,21,19,12,2,1,7616
99,1,46,41,9,3,0,997
99,1,5,39,2,3,0,1466
99,1,43,26,5,2,0,3221
99,1,10,2,31,2,1,1566
99,1,44,20,26,2,0,1205
99,1,42,12,33,2,0,1603
99,1,14,16,3,2,0,750
99,1,8,47,14,2,0,4715
99,1,27,18,12,3,1,1234
99,1,15,39,22,3,0,3145
99,1,36,11,39,3,1,1888
99,1,44,12,1,1,1,2443
99,1,10,2,31,2,1,1610
99,1,44,3,40,3,0,752
99,1,40,41,21,3,0,1223
99,1,48,1,38,3,0,678
99,1,4,21,22,1,0,1177
99,1,38,26,7,2,0,188
99,1,1,36,4,3,0,250
99,1,45,2,22,2,0,883
99,1,32,22,6,1,0,882
99,1,30,2,13,2,0,405
99,1,12,39,17,3,0,896
99,1,14,8,24,2,0,1254
99,1,21,7,2,1,1,994
99,1,23,6,36,1,0,1255
99,1,37,1,40,1,0,717
99,1,23,39,37,1,0,579
99,1,37,35,9,1,0,1182
99,1,7,40,39,1,0,1046
99,1,39,14,43,3,0,1012
99,1,24,7,11,2,0,2044
99,1,17,2,9,2,0,1159
99,1,30,43,38,2,0,1558
99,1,29,34,44,3,0,6885
99,1,8,39,45,2,0,906
99,1,12,37,22,2,0,1314
99,1,35,46,3,1,0,720
99,1,47,46,21,2,0,1210
99,1,22,40,14,1,0,1088
99,1,31,34,6,3,0,1076
99,1,37,47,30,3,0,1337
99,1,3,19,22,2,0,4059
99,1,41,3,39,1,1,2185
99,1,43,20,2,3,1,1491
99,1,46,19,23,3,0,434
99,1,12,29,36,3,1,679
99,1,25,44,48,3,0,1513
99,1,20,38,3,3,0,783
99,1,1,21,20,1,0,1124
99,1,5,21,1,3,0,912
99,1,9,17,40,2,1,632
99,1,26,12,24,3,0,2350
99,1,40,45,15,2,0,1128
99,1,36,21,18,2,0,3940
99,1,40,36,32,2,0,3445
99,1,38,28,15,3,0,1025
99,1,8,21,14,3,0,4578
99,1,3,41,39,2,1,6284
99,1,9,32,45,1,0,4629
99,1,2,4,37,2,0,4092
99,1,30,26,28,1,1,1179
99,1,10,2,26,2,0,2559
99,1,42,1,2,3,0,2007
99,1,44,46,5,1,0,898
99,1,20,39,6,3,0,996
99,1,25,43,29,3,0,675
99,1,43,23,27,2,0,778
99,1,14,33,9,1,0,1023
99,1,10,5,12,1,0,815
99,1,39,26,41,3,0,575
99,1,6,7,35,1,0,1000
99,1,19,43,44,1,0,960
99,1,40,13,28,1,0,1799
99,1,12,43,16,3,0,1428
99,1,16,33,37,3,0,453
99,1,19,37,28,2,0,1057
99,1,27,17,3,2,0,1439
99,1,32,48,21,1,0,1047
99,1,21,9,43,2,0,963
99,1,2,8,44,3,0,930
99,1,13,7,3,1,1,61040
99,1,11,41,4,3,0,2629
99,1,18,48,41,3,0,988
99,1,6,41,44,1,0,1443
99,1,20,33,2,2,0,1260
99,1,18,17,37,2,1,1644
99,1,41,37,34,3,0,1361
99,1,37,15,48,1,0,1508
99,1,29,6,18,2,0,1138
99,1,5,11,42,3,1,1265
99,1,18,14,34,3,0,836
99,1,13,36,5,3,0,1553
99,1,17,33,11,2,0,982
99,1,37,36,20,1,1,1367
99,1,34,3,5,3,0,1712
99,1,13,38,18,2,0,606
99,1,22,13,48,3,0,1056
99,1,11,20,32,1,0,1363
99,1,11,9,29,2,1,1315
99,1,36,26,9,3,1,3310
99,1,45,3,18,1,0,821
99,1,34,27,36,3,0,1587
99,1,6,8,13,1,0,4144
99,1,34,24,21,2,0,1037
99,1,31,29,13,1,0,1031
99,1,35,8,22,3,0,2978
99,1,5,24,47,3,0,1860
99,1,27,10,13,3,0,3375
99,1,29,15,19,2,0,3107
99,1,32,14,2,3,0,1984
99,1,3,8,31,2,0,5726
99,1,22,28,29,2,0,3910
99,1,25,30,46,2,0,3027
99,1,22,7,30,2,0,4523
99,1,18,35,1,2,0,1265
99,1,2,18,19,1,0,1433
99,1,39,24,31,3,0,5666
99,1,14,37,31,2,0,1819
99,1,23,5,9,1,0,996
99,1,14,19,4,3,0,1577
99,1,2,24,36,1,0,2758
99,1,1,33,23,1,0,1677
99,1,25,27,6,3,0,8784
99,1,42,29,41,3,0,8943
99,1,48,34,11,1,0,7055
99,1,35,40,23,1,0,1540
99,1,24,42,19,3,1,3437
99,1,39,13,33,2,0,1121
99,1,18,24,25,2,0,5192
99,1,15,46,16,2,0,3024
99,1,38,22,36,2,0,9069
99,1,41,33,20,3,0,1940
99,1,4,23,15,1,0,5334
99,1,17,48,24,2,0,9489
99,1,46,41,25,2,0,1328
99,1,10,48,42,3,0,5295
99,1,14,25,38,1,0,4234
99,1,40,29,47,2,0,2161
99,1,3,26,25,3,0,1344
99,1,21,37,44,2,0,1144
99,1,23,28,7,1,0,1372
99,1,36,28,3,2,0,1359
99,1,12,9,13,3,0,1720
99,1,14,47,42,2,0,1140
99,1,46,29,1,3,0,1517
99,1,45,42,31,2,0,1392
99,1,1,3,15,3,0,3227
99,1,37,10,24,2,0,3537
99,1,18,23,8,2,0,1313
99,1,43,18,15,3,0,1499
99,1,4,28,39,1,0,1485
99,1,43,22,48,3,0,1845
99,1,32,1,2,2,1,1170
99,1,25,28,45,1,0,1861
99,1,31,21,33,1,0,855
99,1,33,3,4,3,0,794
99,1,44,41,13,1,0,1215
99,1,11,36,39,3,1,799
99,1,48,27,39,3,1,1177
99,1,35,38,21,3,0,1495
99,1,27,2,9,2,0,66977
99,1,36,25,42,3,0,1111
99,1,9,3,10,1,0,1469
99,1,8,28,11,1,1,2410
99,1,32,27,15,1,1,1515
99,1,33,36,15,1,0,3178
99,1,7,1,34,2,0,1978
99,1,26,1,22,2,0,2006
99,1,37,13,46,1,0,1511
99,1,32,37,43,1,0,2101
99,1,12,11,47,3,0,1763
99,1,46,7,18,3,0,575977
99,1,33,26,34,1,0,1864
99,1,7,14,5,3,0,2197
99,1,10,35,19,2,0,1511
99,1,47,1,27,1,1,1778
99,1,37,31,35,1,0,6774
99,1,35,30,17,2,0,12558
99,1,19,45,11,2,0,2408
99,1,20,42,16,2,0,2741
99,1,10,22,46,1,0,2652
99,1,44,33,18,2,1,4260
99,1,23,45,21,3,0,1011
99,1,2,47,3,2,1,2759
99,1,20,23,24,2,0,132022
99,1,5,41,28,2,0,1106
99,1,25,17,16,2,0,5014
99,1,7,29,10,1,0,1013
99,1,13,1,43,2,0,906
99,1,44,16,24,2,1,974
99,1,17,36,44,3,0,828
99,1,38,5,32,3,0,788
99,1,17,18,37,3,1,1062
99,1,27,46,4,3,0,901
99,1,2,7,21,2,1,1977
99,1,11,27,14,2,0,595
99,1,42,7,8,3,0,911
99,1,23,34,16,3,0,945
99,1,13,14,35,2,0,1008
99,1,27,21,16,2,0,741
99,1,34,30,19,2,0,1258
99,1,38,45,48,2,0,647
99,1,15,10,34,2,0,1027
99,1,32,2,1,2,1,461
99,1,28,31,21,3,0,955
99,1,16,4,7,2,0,26735
99,1,15,13,11,2,0,1387
99,1,38,4,31,2,0,2074
99,1,14,15,24,3,0,1477
99,1,39,34,47,2,0,1838
99,1,47,4,32,2,0,937
99,1,43,3,42,1,0,1092
99,1,34,2,28,2,0,1080
99,1,29,12,36,3,1,772
99,1,27,7,41,2,0,875
99,1,20,30,9,2,0,3360
99,1,46,17,45,2,0,1461
99,1,35,41,31,3,0,866
99,1,4,5,20,1,0,1282
99,1,11,22,44,2,0,845
99,1,25,47,15,3,0,1101
100,0,2,10,25,3,0,6132
100,0,48,29,9,1,0,4273
100,0,24,41,43,2,0,2766
100,0,9,4,42,1,0,3337
100,0,17,19,13,3,0,2958
100,0,9,31,44,3,1,5202
100,0,42,24,19,3,1,2356
100,0,33,25,19,2,0,1906
100,0,35,43,34,2,0,3297
100,0,35,33,48,2,0,2548
100,0,23,47,48,1,0,2679
100,0,26,18,4,3,0,5218
100,0,11,18,40,2,0,5155
100,0,15,2,41,1,0,2667
100,0,24,40,8,3,0,7305
100,0,41,14,17,1,0,3086
100,0,20,35,29,1,0,3234
100,0,28,18,9,3,0,4787
100,0,12,6,45,1,0,2658
100,0,46,34,20,3,1,1563
100,0,20,25,8,2,0,2731
100,0,28,3,7,2,0,2217
100,0,16,28,48,3,0,5515
100,0,4,12,25,2,0,3167
100,0,25,39,35,2,0,2758
100,0,35,44,4,3,0,1649
100,0,5,29,27,3,0,3030
100,0,27,31,26,3,0,2513
100,0,45,24,35,2,0,2418
100,0,3,6,21,2,0,5740
100,0,45,41,10,1,0,3001
100,0,32,23,30,3,1,3318
100,0,24,3,30,1,0,4542
100,0,46,32,39,3,0,5487
100,0,42,46,26,3,0,3164
100,0,30,8,41,1,0,6583
100,0,16,38,41,2,0,2201
100,0,43,6,4,2,0,3978
100,0,28,45,32,2,0,4895
100,0,31,23,22,3,0,2834
100,0,14,44,23,2,0,4929
100,0,27,37,8,2,0,5352
100,0,41,1,8,1,0,3198
100,0,14,48,20,2,0,1858
100,0,26,11,8,1,0,1730
100,0,19,20,27,3,0,2712
100,0,26,37,6,2,0,2869
100,0,47,27,1,3,1,1962
100,0,40,43,31,1,0,2746
100,0,47,2,3,1,1,5078
100,0,42,13,34,2,0,3392
100,0,26,16,35,1,0,3855
100,0,16,47,13,3,0,2445
100,0,11,31,1,2,1,2218
100,0,31,12,20,2,0,16255
100,0,24,44,16,1,1,1696
100,0,1,44,12,2,1,2288
100,0,4,17,21,2,1,3033
100,0,13,24,4,2,0,2628
100,0,28,21,9,3,0,2238
100,0,47,33,6,2,0,4401
100,0,32,26,13,1,0,2778
100,0,44,7,47,1,0,4979
100,0,8,5,16,1,0,2991
100,0,7,9,19,2,0,2986
100,0,25,22,34,1,0,2195
100,0,12,19,21,1,1,2826
100,0,2,16,36,1,0,2731
100,0,25,1,9,3,0,2697
100,0,42,17,22,1,0,5463
100,0,24,29,4,1,0,2890
100,0,43,10,33,3,0,1858
100,0,36,41,19,1,0,2366
100,0,28,26,30,2,1,1335
100,0,19,39,1,3,0,2275
100,0,35,42,27,2,0,2518
100,0,32,16,31,1,0,1846
100,0,37,42,12,3,0,1478
100,0,35,47,36,3,0,1578
100,0,11,5,42,2,1,1009
100,0,40,6,42,2,0,2706
100,0,46,31,36,3,0,1610
100,0,5,31,17,3,0,1207
100,0,45,13,20,3,0,1076
100,0,7,13,3,1,1,1381
100,0,11,21,30,2,0,1530
100,0,11,8,28,3,1,1643
100,0,38,10,11,3,0,2478
100,0,30,1,14,2,0,4187
100,0,44,6,15,1,0,1337
100,0,20,34,46,1,1,1860
100,0,46,2,33,2,0,1488
100,0,48,12,3,2,0,1534
100,0,34,38,9,3,1,2122
100,0,18,33,44,1,1,1472
100,0,16,19,40,3,0,1409
100,0,8,43,36,3,0,3230
100,0,37,38,7,2,0,1203
100,0,26,15,17,3,0,2778
100,0,6,28,14,1,0,1405
100,0,35,15,5,2,0,1651
100,0,6,38,19,2,0,3834
100,0,16,22,9,3,0,4843
100,0,19,26,47,2,0,1555
100,0,8,4,10,3,0,1163
100,0,13,23,3,3,0,2119
100,0,33,27,28,3,0,2939
100,0,48,36,7,2,0,2159
100,0,14,45,26,3,0,1682
100,0,6,5,30,3,0,2998
100,0,31,44,9,3,1,5163
100,0,46,43,28,2,0,2667
100,0,31,25,7,2,0,1671
100,0,6,1,17,2,0,1691
100,0,20,40,34,2,0,2091
100,0,45,30,36,2,0,1611
100,0,30,44,12,3,0,1489
100,0,45,5,18,1,0,2542
100,0,42,39,30,1,0,1922
100,0,23,2,40,3,0,2197
100,0,38,42,23,1,0,2003
100,0,33,45,7,3,0,5189
100,0,37,45,29,1,0,3100
100,0,12,32,7,1,0,2220
100,0,12,40,38,2,0,5567
100,0,20,36,37,3,1,1858
100,0,44,29,32,3,0,2800
100,0,22,47,41,3,0,2495
100,0,9,38,34,1,1,1951
100,0,46,14,12,3,0,1635
100,0,30,15,31,1,0,5228
100,0,17,47,38,2,0,2234
100,0,35,28,32,3,0,2447
100,0,22,18,20,1,0,1447
100,0,37,3,11,2,0,1583
100,0,8,17,29,1,0,1929
100,0,30,40,33,2,0,1483
100,0,1,20,10,1,0,2543
100,0,19,31,48,2,0,1992
100,0,29,2,38,2,0,1347
100,0,40,10,4,1,0,3538
100,0,2,11,16,3,0,2072
100,0,13,21,25,2,0,1398
100,0,24,1,28,3,0,1718
100,0,10,44,32,3,0,1447
100,0,48,27,39,1,1,3603
100,0,12,8,34,3,0,1923
100,0,38,39,44,2,0,2143
100,0,2,35,12,1,0,3035
100,0,2,48,6,1,0,2967
100,0,44,28,42,3,0,4855
100,0,4,38,9,1,0,3777
100,0,3,29,32,3,0,1221
100,0,25,23,11,3,0,1964
100,0,27,15,32,2,1,2175
100,0,27,25,40,2,0,2677
100,0,18,47,31,1,0,2438
100,0,12,18,27,2,1,2432
100,0,19,5,15,1,0,1919
100,0,26,40,46,1,0,1891
100,0,21,26,29,1,0,1572
100,0,17,7,43,3,0,1166
100,0,18,32,42,1,0,1599
100,0,11,29,9,3,1,4336
100,0,18,10,30,3,0,3001
100,0,16,39,18,2,0,3386
100,0,48,5,40,2,0,1819
100,0,38,46,24,3,0,2751
100,0,15,21,42,2,0,1438
100,0,15,8,9,2,0,2618
100,0,43,2,20,3,1,1575
100,0,16,10,6,1,0,2559
100,0,16,45,1,3,0,3076
100,0,36,14,10,1,0,3508
100,0,27,22,24,1,0,3034
100,0,4,34,45,2,0,2451
100,0,30,38,27,1,0,3075
100,0,28,15,12,3,0,2427
100,0,47,43,45,3,0,3878
100,0,29,16,30,3,0,2753
100,0,11,6,46,3,0,1827
100,0,32,19,8,1,0,2289
100,0,26,23,48,1,0,2043
100,0,17,4,21,1,1,3056
100,0,9,26,36,2,1,1605
100,0,7,20,15,1,0,1715
100,0,9,39,47,2,0,2858
100,0,34,17,32,2,0,2567
100,0,32,30,23,3,1,1397
100,0,9,6,24,3,0,4739
100,0,29,33,39,1,0,1974
100,0,17,9,40,2,1,2325
100,0,35,43,11,2,0,2035
100,0,28,47,10,2,0,8299
100,0,24,33,32,3,0,1355
100,0,41,25,32,1,0,5793
100,0,20,17,28,2,0,2214
100,0,25,5,37,2,0,1464
100,0,23,41,12,2,0,1799
100,0,21,39,10,2,0,1187
100,0,33,5,22,3,0,1983
100,0,11,1,31,2,1,2391
100,0,33,38,8,1,0,2418
100,0,46,48,8,1,0,2436
100,0,23,17,10,3,0,1499
100,0,23,29,14,3,0,1677
100,0,44,27,45,3,0,2487
100,0,8,47,20,1,0,1766
100,0,30,48,4,1,0,3082
100,0,21,19,12,2,1,2195
100,0,46,41,9,3,0,2527
100,0,5,39,2,3,0,3055
100,0,43,26,5,2,0,3066
100,0,10,2,31,3,1,2572
100,0,44,20,26,3,0,2606
100,0,42,12,33,2,0,4294
100,0,14,16,3,3,0,2123
100,0,8,47,14,2,0,1727
100,0,27,18,12,3,1,1993
100,0,15,39,22,2,0,2394
100,0,36,11,39,3,1,3497
100,0,44,12,1,1,1,2255
100,0,10,2,31,3,1,3715
100,0,44,3,40,2,0,2694
100,0,40,41,21,1,0,1910
100,0,48,1,38,1,0,1975
100,0,4,21,22,3,0,2591
100,0,38,26,7,2,0,3336
100,0,1,36,4,1,0,2097
100,0,45,2,22,1,0,1914
100,0,32,22,6,1,0,1558
100,0,30,2,13,1,0,1898
100,0,12,39,17,1,0,1928
100,0,14,8,24,3,0,4686
100,0,21,7,2,2,1,3270
100,0,23,6,36,1,0,2721
100,0,37,1,40,2,0,3093
100,0,23,39,37,3,0,4342
100,0,37,35,9,3,0,1875
100,0,7,40,39,3,0,4738
100,0,39,14,43,2,0,2899
100,0,24,7,11,1,0,1456
100,0,17,2,9,1,0,2068
100,0,30,43,38,2,0,1987
100,0,29,34,44,2,0,3034
100,0,8,39,45,3,0,2231
100,0,12,37,22,1,0,1714
100,0,35,46,3,2,0,2053
100,0,47,46,21,2,0,2416
100,0,22,40,14,2,0,1737
100,0,31,34,6,3,0,5073
100,0,37,47,30,1,0,2880
100,0,3,19,22,1,0,1374
100,0,41,3,39,2,1,1695
100,0,43,20,2,2,1,3334
100,0,46,19,23,1,0,2858
100,0,12,29,36,1,1,2843
100,0,25,44,48,1,0,2614
100,0,20,38,3,1,0,1555
100,0,1,21,20,1,0,1856
100,0,5,21,1,3,0,2096
100,0,9,17,40,1,1,2438
100,0,26,12,24,3,0,1423
100,0,40,45,15,1,0,1434
100,0,36,21,18,2,0,11366
100,0,40,36,32,3,0,1604
100,0,38,28,15,1,0,1315
100,0,8,21,14,2,0,2558
100,0,3,41,39,1,1,2451
100,0,9,32,45,2,0,1387
100,0,2,4,37,3,0,2466
100,0,30,26,28,2,1,3199
100,0,10,2,26,1,0,3498
100,0,42,1,2,3,0,3490
100,0,44,46,5,1,0,1876
100,0,20,39,6,2,0,1890
100,0,25,43,29,1,0,2892
100,0,43,23,27,3,0,3535
100,0,14,33,9,1,0,2246
100,0,10,5,12,1,0,1681
100,0,39,26,41,1,0,1910
100,0,6,7,35,1,0,1870
100,0,19,43,44,2,0,2206
100,0,40,13,28,1,0,2190
100,0,12,43,16,2,0,2394
100,0,16,33,37,2,0,2159
100,0,19,37,28,2,0,1814
100,0,27,17,3,1,0,2662
100,0,32,48,21,1,0,4030
100,0,21,9,43,2,0,2596
100,0,2,8,44,3,0,1678
100,0,13,7,3,3,1,2507
100,0,11,41,4,1,0,2564
100,0,18,48,41,3,0,3166
100,0,6,41,44,2,0,2480
100,0,20,33,2,1,0,1462
100,0,18,17,37,2,1,4406
100,0,41,37,34,3,0,2025
100,0,37,15,48,1,0,2282
100,0,29,6,18,2,0,3103
100,0,5,11,42,3,1,1737
100,0,18,14,34,3,0,1786
100,0,13,36,5,3,0,3526
100,0,17,33,11,3,0,2207
100,0,37,36,20,1,1,1366
100,0,34,3,5,2,0,2922
100,0,13,38,18,2,0,1254
100,0,22,13,48,3,0,2678
100,0,11,20,32,3,0,1818
100,0,11,9,29,1,1,1619
100,0,36,26,9,3,1,3346
100,0,45,3,18,2,0,2390
100,0,34,27,36,3,0,1783
100,0,6,8,13,3,0,3563
100,0,34,24,21,1,0,1758
100,0,31,29,13,2,0,2051
100,0,35,8,22,2,0,1827
100,0,5,24,47,2,0,2818
100,0,27,10,13,2,0,4267
100,0,29,15,19,2,0,2002
100,0,32,14,2,2,0,2034
100,0,3,8,31,1,0,1963
100,0,22,28,29,1,0,2044
100,0,25,30,46,1,0,1802
100,0,22,7,30,3,0,2949
100,0,18,35,1,3,0,2417
100,0,2,18,19,1,0,3239
100,0,39,24,31,2,0,3926
100,0,14,37,31,2,0,1973
100,0,23,5,9,3,0,4402
100,0,14,19,4,3,0,1858
100,0,2,24,36,2,0,4413
100,0,1,33,23,1,0,2396
100,0,25,27,6,3,0,1798
100,0,42,29,41,2,0,2899
100,0,48,34,11,2,0,2055
100,0,35,40,23,2,0,2142
100,0,24,42,19,1,1,3168
100,0,39,13,33,2,0,1806
100,0,18,24,25,1,0,2694
100,0,15,46,16,2,0,1339
100,0,38,22,36,1,0,2119
100,0,41,33,20,2,0,3031
100,0,4,23,15,3,0,2543
100,0,17,48,24,3,0,1618
100,0,46,41,25,1,0,4183
100,0,10,48,42,3,0,1411
100,0,14,25,38,3,0,2522
100,0,40,29,47,1,0,1702
100,0,3,26,25,3,0,1702
100,0,21,37,44,2,0,5594
100,0,23,28,7,1,0,2213
100,0,36,28,3,3,0,2510
100,0,12,9,13,3,0,3290
100,0,14,47,42,3,0,1736
100,0,46,29,1,3,0,2934
100,0,45,42,31,1,0,2729
100,0,1,3,15,3,0,2706
100,0,37,10,24,3,0,3082
100,0,18,23,8,1,0,2284
100,0,43,18,15,1,0,1949
100,0,4,28,39,1,0,1765
100,0,43,22,48,3,0,3729
100,0,32,1,2,2,1,1456
100,0,25,28,45,3,0,4120
100,0,31,21,33,1,0,1643
100,0,33,3,4,2,0,1711
100,0,44,41,13,3,0,3286
100,0,11,36,39,3,1,2278
100,0,48,27,39,1,1,3599
100,0,35,38,21,2,0,9099
100,0,27,2,9,3,0,1669
100,0,36,25,42,1,0,3782
100,0,9,3,10,2,0,2913
100,0,8,28,11,2,1,3342
100,0,32,27,15,1,1,1486
100,0,33,36,15,1,0,2279
100,0,7,1,34,2,0,2530
100,0,26,1,22,1,0,2351
100,0,37,13,46,2,0,3471
100,0,32,37,43,2,0,2283
100,0,12,11,47,1,0,1485
100,0,46,7,18,1,0,1942
100,0,33,26,34,2,0,4708
100,0,7,14,5,1,0,2954
100,0,10,35,19,1,0,2198
100,0,47,1,27,2,1,2426
100,0,37,31,35,1,0,1772
100,0,35,30,17,2,0,2027
100,0,19,45,11,1,0,2468
100,0,20,42,16,2,0,1923
100,0,10,22,46,3,0,2391
100,0,44,33,18,2,1,3671
100,0,23,45,21,3,0,1664
100,0,2,47,3,1,1,1655
100,0,20,23,24,2,0,2848
100,0,5,41,28,1,0,1803
100,0,25,17,16,1,0,2408
100,0,7,29,10,1,0,1388
100,0,13,1,43,3,0,2487
100,0,44,16,24,3,1,3262
100,0,17,36,44,1,0,2333
100,0,38,5,32,1,0,2941
100,0,17,18,37,3,1,1513
100,0,27,46,4,3,0,2497
100,0,2,7,21,1,1,1636
100,0,11,27,14,2,0,3119
100,0,42,7,8,3,0,2598
100,0,23,34,16,3,0,5406
100,0,13,14,35,1,0,1531
100,0,27,21,16,3,0,1837
100,0,34,30,19,1,0,1891
100,0,38,45,48,1,0,1419
100,0,15,10,34,2,0,2894
100,0,32,2,1,3,1,2083
100,0,28,31,21,3,0,3487
100,0,16,4,7,2,0,3476
100,0,15,13,11,2,0,2623
100,0,38,4,31,2,0,2375
100,0,14,15,24,2,0,2856
100,0,39,34,47,3,0,1643
100,0,47,4,32,3,0,3330
100,0,43,3,42,2,0,1927
100,0,34,2,28,2,0,2679
100,0,29,12,36,2,1,3417
100,0,27,7,41,1,0,4494
100,0,20,30,9,2,0,3252
100,0,46,17,45,3,0,2009
100,0,35,41,31,2,0,5351
100,0,4,5,20,1,0,2531
100,0,11,22,44,2,0,2303
100,0,25,47,15,1,0,1772
101,1,38,42,11,2,0,6853
101,1,39,4,25,2,0,1916
101,1,45,46,5,2,1,1552
101,1,44,36,6,1,0,4887
101,1,42,20,26,1,1,3789
101,1,16,45,3,2,0,1902
101,1,25,23,19,3,0,1784
101,1,36,28,43,3,0,23893
101,1,30,19,5,2,0,409
101,1,45,8,42,2,0,1871
101,1,18,29,43,1,0,407
101,1,14,12,34,3,0,2316
101,1,14,6,18,2,0,2401
101,1,48,12,46,3,0,1453
101,1,39,44,28,3,0,1101
101,1,46,38,21,2,0,1192
101,1,14,29,47,1,0,1479
101,1,24,40,32,2,1,2646
101,1,23,11,41,1,0,507
101,1,22,9,1,3,0,409
101,1,18,48,30,2,1,345
101,1,21,6,29,1,0,792
101,1,41,20,8,2,0,860
101,1,1,24,3,3,0,314
101,1,15,16,5,2,0,290
101,1,48,45,21,1,0,788
101,1,30,44,31,3,1,324
101,1,12,17,10,2,0,261
101,1,19,20,3,1,0,342
101,1,27,26,8,3,0,323
101,1,48,22,31,1,0,714
101,1,43,17,42,1,0,305
101,1,18,26,3,1,0,317
101,1,48,38,4,3,0,325
101,1,27,42,13,2,0,331
101,1,19,13,18,3,0,253
101,1,3,41,37,1,0,351
101,1,48,47,8,3,0,110048
101,1,31,28,8,1,0,974
101,1,28,15,41,3,0,407
101,1,20,12,21,2,1,337
101,1,31,33,5,1,0,301
101,1,38,40,17,3,0,329
101,1,40,22,10,2,0,353
101,1,4,46,44,1,1,1125
101,1,16,3,48,3,0,1157
101,1,47,19,40,2,0,2019
101,1,41,9,18,1,0,992
101,1,30,15,25,2,0,331
101,1,38,22,33,2,0,361
101,1,48,36,10,2,1,416
101,1,34,31,13,3,0,351
101,1,20,46,37,1,0,269
101,1,37,19,11,3,0,246
101,1,21,44,26,2,0,393
101,1,10,1,29,1,0,321
101,1,24,6,5,2,0,277
101,1,27,1,48,1,0,247
101,1,24,4,34,2,1,213
101,1,6,35,27,3,1,285
101,1,22,32,34,2,0,215624
101,1,9,26,32,1,0,1438
101,1,11,21,27,2,1,415
101,1,7,33,46,2,0,660
101,1,5,42,7,3,1,301
101,1,25,32,3,1,0,361
101,1,18,27,39,2,0,321
101,1,9,39,6,3,0,322
101,1,15,14,40,2,1,298
101,1,25,14,9,1,0,316
101,1,16,9,8,3,0,242
101,1,1,33,26,2,0,231
101,1,37,39,31,1,0,591
101,1,22,26,5,2,0,195
101,1,41,37,45,3,1,187
101,1,17,21,33,2,0,269
101,1,10,11,2,1,0,153
101,1,41,47,24,3,1,193
101,1,41,43,25,2,0,283
101,1,34,2,21,1,0,363
101,1,26,6,47,3,0,174
101,1,44,8,33,2,1,191
101,1,1,19,32,1,0,193
101,1,12,3,33,3,0,207
101,1,31,35,25,2,0,229
101,1,28,26,25,2,0,185
101,1,6,15,21,2,0,615
101,1,13,25,7,3,0,308
101,1,13,28,12,1,0,737
101,1,43,6,48,2,0,325
101,1,4,34,24,3,1,233
101,1,14,41,39,1,0,207
101,1,13,6,45,2,0,215
101,1,21,12,45,3,1,383
101,1,5,12,41,1,0,201
101,1,46,6,8,2,0,213
101,1,18,11,25,3,0,193
101,1,13,29,8,3,0,283
101,1,4,7,31,3,0,285
101,1,45,3,47,2,0,207
101,1,25,47,21,2,0,269
101,1,5,11,4,1,0,878
101,1,32,27,12,3,0,246
101,1,32,33,47,2,0,272
101,1,8,36,17,1,0,171
101,1,7,23,45,3,0,303
101,1,1,38,45,1,0,65254
101,1,15,36,37,2,0,430
101,1,20,5,43,3,0,315
101,1,36,30,47,1,0,429
101,1,5,39,40,2,0,353
101,1,3,46,43,3,0,447
101,1,23,31,18,1,0,369
101,1,25,20,24,2,0,305
101,1,30,26,12,3,0,339
101,1,15,3,34,2,0,315
101,1,44,33,8,1,1,299
101,1,19,12,9,3,0,229
101,1,21,22,23,1,0,331
101,1,37,25,44,2,0,937
101,1,37,8,22,3,0,303
101,1,11,30,33,2,0,270
101,1,25,38,2,2,0,215
101,1,27,37,30,1,0,245
101,1,30,23,8,3,0,185
101,1,2,8,18,2,0,217
101,1,5,28,38,1,0,190
101,1,15,32,23,3,0,535
101,1,41,22,6,2,0,237
101,1,23,44,40,1,0,246
101,1,7,24,18,1,0,317
101,1,29,17,4,3,0,20283
101,1,8,40,25,2,1,355
101,1,25,33,42,1,0,251
101,1,27,34,9,3,0,238
